handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_d99d3cc8-bc75-ec47-6c72-f713016f98f3,Product,"Buff and Shine 7.5"" Center Ring Yellow Buffing Pad #631RH","<p>7.5 Inch Yellow Honeycomb Heavy Cutting Pad - 6 Inch Velcro Back – Euro Prepolymer Foam Pad. Firm, Pliable and Tough. Used for Heavy Cutting. Honeycomb Design prevents paint burning or graying. Loop Backing speedily attaches to 6"" Professional Velcro Backing Plate #658Y (sold separately).</p><p>The Honeycomb Design minimizes grabbing and dissipates heat thus protecting your clearcoat and paint.</p><p>The design also ensures application efficiency of compound and polish.</p>",088a11_9cb5f3a0ffc24a5b8d33d5e66f2e22f5~mv2.jpg;088a11_3cecf4a645b54840b37a6808a355e22f~mv2.jpeg,7.5 INCH FOAM,631RH,New,12.2,,true,PERCENT,0.0,InStock,0.0,Quantity,DROP_DOWN,Buy 1 for $12.20;Buy 3 for $11.90 ea;Buy 6 for $11.30 ea;Buy 12 for $10.45 ea,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>7.5 Inch Yellow Honeycomb Heavy Cutting Pad</li> 
 <li>6 Inch Velcro Back</li> 
 <li>Euro Prepolymer Foam Pad</li> 
 <li>Firm, Pliable and Tough</li> 
 <li>Heavy Cutting</li> 
 <li>Honeycomb Design prevents paint burning or graying</li> 
 <li>Loop Backing speedily attaches to 6"" Professional Velcro Backing Plate #658Y (sold separately).</li> 
 <li>The Honeycomb Design minimizes grabbing</li> 
 <li>Dissipates heat thus protecting your clearcoat and paint.</li> 
 <li>The design also ensures application efficiency of compound and polish.</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items.&nbsp; Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,
product_d99d3cc8-bc75-ec47-6c72-f713016f98f3,Variant,,,,,631RH,,,0.0,true,,,InStock,0.3,,,Buy 1 for $12.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d99d3cc8-bc75-ec47-6c72-f713016f98f3,Variant,,,,,631RH-3,,,23.5,true,,,InStock,0.6,,,Buy 3 for $11.90 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d99d3cc8-bc75-ec47-6c72-f713016f98f3,Variant,,,,,631RH-6,,,55.62,true,,,InStock,0.9,,,Buy 6 for $11.30 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d99d3cc8-bc75-ec47-6c72-f713016f98f3,Variant,,,,,631RH-12,,,113.26,true,,,InStock,1.0,,,Buy 12 for $10.45 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b6778b4-c626-c00d-972c-b138d85e3f07,Product,"Buff and Shine 8"" Black Convoluted Face Foam Grip Pad Recessed Back #820WG","<p>ALL NEW CONVOLUTED FOAM BUFFING PADS</p><p>Buff and Shine's all new ""Convoluted Buffing Pad"" is especially designed to keep pad life up,&nbsp;heat and friction down. The unique egg shell face allows air to flow in and out of the pad for a smoother, cooler buffing experience.</p><p>Our new pads are color coded and specialized for a variety of buffing applications, including heavy cutting, medium cutting, polishing, soft polishing, finishing and ultra finishing.</p><p>WHY CHOOSE BUFF AND SHINE CONVOLUTED BUFFING PADS?</p><p>They are made in the USA!</p><p>Our pads are user friendly</p><p>We have premium foam construction</p><p>The recessed foam back reduces plate contact with painted surfaces</p><p>Convoluted pattern keeps pad cooler while buffing &amp; reduces grabbing</p><p>8"" diameter, 1.5"" thickness</p><p>Recommended backing plates: 1938, 1800 or 700Y</p><p>Diameter: 8""</p><p>Thickness: 1.5""</p><p>Foam Color: Black</p><p>Application: Finishing</p><p>Mounting: Grip</p>",088a11_c2fc02011162455887a6863a07ab6947~mv2.jpeg;088a11_ea789afe123d401b80eaa1a055725a92~mv2.jpeg,8 INCH FOAM,820WG,,13.95,,true,PERCENT,0.0,InStock,0.0,Size,DROP_DOWN,One size,Quantity,DROP_DOWN,Buy 1 for $13.95;Buy 3 for $13.50 ea;Buy 6 for $12.75 ea;Buy 12 for $12.00 ea,,,,,,,,,,,,,Specifications:,"<p>ALL NEW CONVOLUTED FOAM BUFFING PADS:</p> 
<ul> 
 <li>Less heat and friction</li> 
 <li>Unique egg shell face allows better air flow in and out of the pad</li> 
 <li>Smoother, cooler buffing experience.</li> 
 <li>Made in the USA!</li> 
 <li>User friendly</li> 
 <li>Premium foam construction</li> 
 <li>Recessed foam back reduces plate contact with painted surfaces</li> 
 <li>Convoluted pattern keeps pad cooler while buffing &amp; reduces ""</li> 
 <li>8"" diameter</li> 
 <li>1.5"" thickness</li> 
 <li>Recommended backing plates: 1938, 1800 or 700Y</li> 
 <li>Foam Color: Black</li> 
 <li>Application: Finishing</li> 
 <li>Mounting: Grip</li> 
 <li>Made in the USA</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,Free Shipping,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",,,,,,,,,,,,,
product_6b6778b4-c626-c00d-972c-b138d85e3f07,Variant,,,,,820WG,,,0.0,true,,,InStock,0.3,,,One size,,,Buy 1 for $13.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b6778b4-c626-c00d-972c-b138d85e3f07,Variant,,,,,820WG-3,,,26.54,true,,,InStock,0.6,,,One size,,,Buy 3 for $13.50 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b6778b4-c626-c00d-972c-b138d85e3f07,Variant,,,,,820WG-6,,,62.54,true,,,InStock,0.9,,,One size,,,Buy 6 for $12.75 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b6778b4-c626-c00d-972c-b138d85e3f07,Variant,,,,,820WG-12,,,130.07,true,,,InStock,1.0,,,One size,,,Buy 12 for $12.00 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52b0658f-3b3d-796e-9532-87cd79468363,Product,"Buff&Shine 8""  Blue Soft Polishing Hex Faced Foam Pad, Center Ring Backing 850RH","<p>Finding a simple to use self centering system has been the subject of many ideas and innovations in the reconditioning industry.&nbsp;The results have been scattered, until now. &nbsp;The benefits of finding a solution&nbsp;are clear: instant centering achieves&nbsp;vibration free buffing with less fatigue and&nbsp;a better result.</p><p>&nbsp;</p><p>Buff and Shines patent pending ""Ring Pad"" system does all this and more. Along with the centering benefit we have shaped the front of the pad with a hex design and engineered a flexible backing plate that will accept&nbsp;air from&nbsp;rotary and random orbit buffers;&nbsp;the hex face&nbsp;will help dissipate polish or compounds evenly, minimizing grabbing and reducing heat&nbsp;while the&nbsp;backing plate helps reduce&nbsp;pad stiffness.&nbsp;Each of our colored foam buffs has a measured cell structure that provides a different level of cutting or finishing.&nbsp; Used in conjunction with your favorite buffing medium,&nbsp;this is the ultimate buffing solution.</p><p>&nbsp;</p><p>&nbsp;</p><ul>	<li>Diameter: 8""</li>	<li>Thickness: 1.375""</li>	<li>Mounting: Grip Pad</li>	<li>Foam Color:&nbsp;Blue</li>	<li>Application: Soft Polishing</li>	<li>Material Type: Euro Prepolymer Foam</li></ul>",088a11_b4a5c9dfe9c14ae9b6841f67e9db4110~mv2.jpg,8 INCH FOAM,850RH,,14.3,,true,PERCENT,0.0,InStock,0.0,Quantity,DROP_DOWN,Buy 1 for $14.30;Buy 3 for $13.92 ea;Buy 6 for $12.79 ea;Buy 12 for $12.04 ea,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Diameter: 8""</li> 
 <li>Thickness: 1.375""</li> 
 <li>Mounting: Grip Pad</li> 
 <li>Foam Color:&nbsp;Blue</li> 
 <li>Application: Soft Polishing</li> 
 <li>Material Type: Euro Prepolymer Foam</li> 
 <li>Made in the USA</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,
product_52b0658f-3b3d-796e-9532-87cd79468363,Variant,,,,,850RH,,,0.0,true,,,InStock,0.3,,,Buy 1 for $14.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52b0658f-3b3d-796e-9532-87cd79468363,Variant,,,,,850RH-3,,,27.46,true,,,InStock,0.6,,,Buy 3 for $13.92 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52b0658f-3b3d-796e-9532-87cd79468363,Variant,,,,,850RH-6,,,62.45,true,,,InStock,0.9,,,Buy 6 for $12.79 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52b0658f-3b3d-796e-9532-87cd79468363,Variant,,,,,850RH-12,,,130.17,true,,,InStock,1.0,,,Buy 12 for $12.04 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1a2d7e83-4bef-31d5-09e1-3326ee271c09,Product,"Buff and Shine 7.5"" Center Ring Red Buffing Pad #621RH","<p>7.5 Inch Red Honeycomb Ultra Finishing Pad with&nbsp;6 Inch Velcro Back – Euro Prepolymer Foam Pad.&nbsp; Soft, Pliable and Tough. Used for Ultra Finishing. Eliminates swirl marks and prevents paint burning or graying. Loop Backing speedily attaches to 6"" Professional Velcro Backing Plate #658Y (sold separately).</p><p>The Honeycomb Design minimizes grabbing and dissipates heat thus protecting your clearcoat and paint.</p><p>The design also ensures application efficiency of compound and polish.</p>",088a11_a3fb251b36a5458e9cf1e30766b9bdaa~mv2.jpg;088a11_b70e842fcb674c13a5daa4423ab80b9c~mv2.jpeg;3c76e2_8afdb3a3b2e34ab79edb19c5d6107488~mv2.jpg,7.5 INCH FOAM,621RH,,16.5,,true,PERCENT,0.0,InStock,0.0,Quantity,DROP_DOWN,Buy 1 for $16.50;Buy 3 for $16.10 ea;Buy 6 for $15.25 ea;Buy 12 for $14.00 ea,,,,,,,,,,,,,,,,"Buff & Shine Red 7.5"" Foam Finishing Pad# 620RH","<ul> 
 <li>7.5 Inch Red Honeycomb Ultra Finishing Pad</li> 
 <li>6 Inch Velcro Back</li> 
 <li>Euro Prepolymer Foam Pad</li> 
 <li>Soft, Pliable and Tough</li> 
 <li>Used for Ultra Finishing</li> 
 <li>&nbsp;Eliminates swirl marks</li> 
 <li>Prevents paint burning or graying</li> 
 <li>Loop Backing speedily attaches to 6"" Professional Velcro Backing Plate #658Y (sold separately).</li> 
 <li>Honeycomb Design minimizes grabbing</li> 
 <li>Dissipates heat thus protecting your clearcoat and paint.</li> 
 <li>The design also ensures application efficiency of compound and polish.</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",SHIPPING INFO,"I'm a shipping policy. I'm a great place to add more information about your shipping methods, packaging and cost. Providing straightforward information about your shipping policy is a great way to build trust and reassure your customers that they can buy from you with confidence.",,,,,,,,,,,,,
product_1a2d7e83-4bef-31d5-09e1-3326ee271c09,Variant,,,,,621RH,,,0.0,true,,,InStock,0.3,,,Buy 1 for $16.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1a2d7e83-4bef-31d5-09e1-3326ee271c09,Variant,,,,,621RH-3,,,31.8,true,,,InStock,0.6,,,Buy 3 for $16.10 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1a2d7e83-4bef-31d5-09e1-3326ee271c09,Variant,,,,,621RH-6,,,74.98,true,,,InStock,0.9,,,Buy 6 for $15.25 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1a2d7e83-4bef-31d5-09e1-3326ee271c09,Variant,,,,,621RH-12,,,151.47,true,,,InStock,1.0,,,Buy 12 for $14.00 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a668ef33-f5b8-6569-d04c-1d123be68441,Product,"Buff and Shine 5"" Uro-Tec Yellow Polishing Foam Pad Grip Pad# 534BN","<p>The new&nbsp;URO-TEC line of pads from Buff and Shine are some of the latest items coming out of their factory.&nbsp; These pads are designed to be perfectly balance for the long throw machines that are on the market today,&nbsp;their open cell construction&nbsp;allows for long cycle times without reduction in performance&nbsp;and they are designed&nbsp;to dissipate heat quickly. &nbsp;<br><br>This line up is designed for maximum performance for any machine out on the market today.<br><br>Designed to gain optimum performance from&nbsp;your machine,&nbsp;with your chemical of choice, this new line-up is the answer<br><br>You can expect the best with Buff and Shine and as always, proudly made in the USA.</p>",088a11_d2c71ce8d8a54c80a4cb8e4276832e73~mv2.jpg;088a11_10919d87cdb144dd9b0994cf283cf452~mv2.jpg;088a11_1d84ced1962846b8817633070bacf287~mv2.jpg,5 inch,534BN,,10.75,,true,PERCENT,0.0,InStock,0.0,Quantity,DROP_DOWN,Buy 1 for $10.75;Buy 3 for $10.26 ea;Buy 6 for $9.45 ea;Buy 12 for $8.91 ea,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Foam Dia: 6""</li> 
 <li>Loop Dia: 5""</li> 
 <li>Pad Thickness: 1""</li> 
 <li>Application: Polishing</li> 
 <li>Made in the USA</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,
product_a668ef33-f5b8-6569-d04c-1d123be68441,Variant,,,,,534BN,,,0.0,true,,,InStock,0.3,,,Buy 1 for $10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a668ef33-f5b8-6569-d04c-1d123be68441,Variant,,,,,534BN-3,,,20.03,true,,,InStock,0.6,,,Buy 3 for $10.26 ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
